Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_398.jpg;3.70178;0;0;0.7648483;102.6381;88.9285;359.9604;43.86174;359.9642
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_449.jpg;2.962921;0;0;0.7618205;102.6698;88.96072;359.9305;44.06827;0.005929715
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_499.jpg;0.6669543;0;0;0.7602694;102.6911;88.98186;359.911;44.13656;0.02315641
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_550.jpg;0.7822487;0;0;0.7577593;102.7233;89.01324;359.8825;44.15608;0.038079
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_601.jpg;3.023917;0;0;0.7559378;102.7445;89.03438;359.864;44.22611;0.05606294
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_650.jpg;0.7202533;0;0;0.7531947;102.7762;89.06596;359.838;44.32015;0.0779298
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_701.jpg;0;0;0;0.751509;102.7975;89.08675;359.8238;44.32719;0.08182867
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_750.jpg;0.7553917;0;0;0.748857;102.8294;89.11796;359.807;44.33707;0.0856948
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_801.jpg;1.399606;0;0;0.7469953;102.8505;89.13892;359.7983;44.38316;0.09251435
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_849.jpg;0;0;0;0.744369;102.8822;89.1701;359.79;44.40405;0.09097617
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_899.jpg;0;0;0;0.742657;102.9034;89.19082;359.7855;44.40465;0.08824354
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_949.jpg;0;0.100219;0;0.7273482;102.9346;89.22131;359.7651;44.39723;0.08100773
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_26_999.jpg;0;0.1526383;0;0.7467605;102.9559;89.24219;359.7733;44.4539;0.07529833
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_049.jpg;0;0;0;0.7338396;102.988;89.27369;359.7925;44.46218;0.06720626
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_099.jpg;0;0;0;0.7445477;103.0095;89.29473;359.808;44.46022;0.0614359
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_149.jpg;0;0.1000306;0;0.7305351;103.0412;89.32584;359.8183;44.45614;0.05238989
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_199.jpg;0;0.04941709;0;0.7465957;103.0627;89.34695;359.8387;44.56578;0.04639722
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_249.jpg;0;0;0;0.7440917;103.0948;89.37857;359.8672;44.53181;0.0382374
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_300.jpg;0;0;0;0.7423596;103.1162;89.3996;359.885;44.53338;0.03276544
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_349.jpg;0;0.1503531;0;0.7376658;103.1478;89.43067;359.8964;44.53448;0.0246459
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_399.jpg;0;0.1011255;0;0.7422007;103.1695;89.45208;359.9267;44.53399;0.01937936
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_449.jpg;0;0;0;0.7472451;103.2018;89.48383;359.9591;44.60427;0.01213266
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_498.jpg;0;0.04829754;0;0.7454277;103.223;89.50476;359.9716;44.60773;0.007959831
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_550.jpg;0;0.09453215;0;0.7472094;103.255;89.5364;-0.003439414;44.58347;0.002167942
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_600.jpg;0;0;0;0.744512;103.2765;89.55759;0.0156572;44.59643;-0.001763754
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_649.jpg;0;0;0;0.7464377;103.3087;89.58936;0.0419037;44.59846;359.993
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_700.jpg;0;0.1020628;0;0.7448185;103.3298;89.61016;0.04584998;44.59807;359.9899
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_750.jpg;0;0.05504148;0;0.7423015;103.3617;89.64163;0.05807604;44.61891;359.9857
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_798.jpg;0;0;0;0.7429417;103.3831;89.6627;0.0678787;44.66087;359.9836
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_849.jpg;0;0;0;0.7459695;103.4151;89.69432;0.08087265;44.66113;359.9815
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_900.jpg;0;0.1493278;0;0.7330758;103.436;89.71501;0.07545972;44.6593;359.9804
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_27_949.jpg;0;0;0;0.7358312;103.4676;89.74624;0.07242107;44.66093;359.9793
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_000.jpg;0;0;0;0.7466201;103.4889;89.76727;0.07700542;44.66111;359.9788
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_049.jpg;0;0.05294067;0;0.744201;103.5203;89.79839;0.06797511;44.66094;359.9785
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_100.jpg;0;0.2010168;0;0.7372318;103.5417;89.8195;0.07293616;44.65827;359.9786
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_149.jpg;0;0.05078351;0;0.7470299;103.5736;89.85107;0.07681032;44.72506;359.9789
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_199.jpg;0;0;0;0.7397175;103.5948;89.87196;0.07317369;44.74248;359.98
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_248.jpg;0;0.05177706;0;0.7469555;103.6263;89.90322;0.0627239;44.74744;359.9824
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_299.jpg;0;0.1998173;0;0.7412748;103.6476;89.9243;0.06278811;44.71773;359.9843
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_349.jpg;0;0.04717184;0;0.7485468;103.6795;89.95594;0.06352516;44.58605;359.9865
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_399.jpg;0;0;0;0.7524051;103.701;89.9771;0.06688699;44.58038;359.9866
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_449.jpg;0;0.09940472;0;0.7389778;103.7327;90.0084;0.0562036;44.5745;359.9867
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_499.jpg;0;0.2489394;0;0.7428104;103.754;90.02941;0.05354529;44.56162;359.9869
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_548.jpg;0;0.1987593;0;0.7548338;103.7871;90.06197;0.08230056;44.56533;359.9871
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_599.jpg;0;0.04862229;0;0.7583494;103.8091;90.08362;0.09699693;44.64857;359.9872
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_650.jpg;0;0.09991379;0;0.7603633;103.8421;90.11623;0.1190841;44.73813;359.9889
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_700.jpg;0;0.2517081;0;0.7594569;103.8642;90.13811;0.1354601;44.79881;359.991
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_749.jpg;0;0.2059651;0;0.7860557;103.8979;90.17156;0.1738592;44.89979;-0.004270535
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_799.jpg;0;0.05561404;0;0.7920665;103.9206;90.19417;0.2042928;44.87775;-0.0001104843
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_851.jpg;0;0.219031;0;0.7821193;103.9546;90.22803;0.2424722;44.9608;0.005069801
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_901.jpg;0;0.3581999;0;0.7987826;103.9776;90.25092;0.2721849;45.05779;0.00523113
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_950.jpg;0;0.3136247;0;0.8144212;104.0129;90.28612;0.3318397;45.03065;0.003535843
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_28_999.jpg;0;0.1634036;0;0.8265939;104.0368;90.30998;0.3753055;44.98156;0.000151428
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_049.jpg;0;0.01590113;0;0.826925;104.0725;90.3456;0.4211489;44.86486;5.028061E-05
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_100.jpg;0;0;0;0.8191234;104.0958;90.3688;0.4285843;44.8621;-0.0002283108
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_149.jpg;0;0;0;0.8167419;104.1304;90.40333;0.4231484;44.86227;-0.0002325263
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_200.jpg;0;0;0;0.8150715;104.1534;90.42616;0.4099945;44.86267;-0.0002016425
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_249.jpg;-1.527423;0;0;0.8125341;104.1877;90.46001;0.378115;44.82904;-0.004631169
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_300.jpg;-2.197649;0;0;0.8107072;104.2106;90.48218;0.3494583;44.75063;359.9849
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_349.jpg;0;0;0;0.8081954;104.2446;90.51548;0.2985319;44.69394;359.977
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_399.jpg;-0.7417634;0;0;0.8064888;104.2671;90.53763;0.2595268;44.68138;359.9743
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_449.jpg;-2.994341;0;0;0.8037416;104.3011;90.57023;0.1951786;44.5694;359.9576
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_499.jpg;-0.7643338;0;0;0.8019116;104.3237;90.5919;0.1497876;44.49994;359.9486
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_549.jpg;0;0;0;0.7993179;104.357;90.62465;0.08001873;44.48978;359.9476
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_600.jpg;-1.564835;0;0;0.7975506;104.3793;90.64632;0.03335306;44.46814;359.9444
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_649.jpg;-2.285411;0;0;0.7945602;104.413;90.67827;359.9644;44.33445;359.9269
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_700.jpg;-0.0493351;0;0;0.7928363;104.4353;90.69971;359.9203;44.2891;359.9229
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_749.jpg;0;0;0;0.7901214;104.4684;90.73206;359.8581;44.28425;359.9251
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_800.jpg;-2.295137;0;0;0.788286;104.4907;90.75338;359.8197;44.2399;359.9206
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_850.jpg;-1.542004;0;0;0.7852616;104.5244;90.78517;359.7732;44.11152;359.9131
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_900.jpg;0;0;0;0.7833756;104.5466;90.80663;359.7496;44.08537;359.9196
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_29_951.jpg;-0.7359557;0;0;0.7805457;104.5799;90.83884;359.7211;44.07342;359.9322
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_000.jpg;-3.018079;0;0;0.7786214;104.6024;90.85995;359.706;44.00248;359.931
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_049.jpg;-0.787657;0;0;0.7756646;104.6361;90.89174;359.6929;43.90556;359.9366
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_100.jpg;0;0;0;0.773846;104.6583;90.9131;359.687;43.89642;359.9469
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_149.jpg;-1.51169;0;0;0.7711201;104.6918;90.94495;359.6822;43.8622;359.9575
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_199.jpg;-2.299439;0;0;0.7692091;104.7143;90.96589;359.6815;43.78355;359.9562
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_250.jpg;-0.03048319;0;0;0.766459;104.7478;90.99755;359.6873;43.72433;359.9664
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_300.jpg;0;0;0;0.7646524;104.7699;91.01874;359.693;43.72168;359.9767
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_350.jpg;-2.243727;0;0;0.7619347;104.8034;91.05011;359.7038;43.65065;359.9807
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_400.jpg;-1.524335;0;0;0.7599967;104.8259;91.07081;359.7121;43.56439;359.978
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_450.jpg;0;0;0;0.7573928;104.8591;91.1022;359.7263;43.53606;359.9878
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_499.jpg;0;0;0;0.7556405;104.8811;91.12312;359.7365;43.53528;-0.004357226
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_550.jpg;-2.251963;0;0;0.752974;104.9144;91.15408;359.7522;43.46508;-0.004073592
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_600.jpg;0;0;0;0.751188;104.9365;91.17471;359.7629;43.42642;-0.002041497
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_649.jpg;0;0;0;0.7485759;104.9693;91.20577;359.7789;43.4227;0.006774731
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_699.jpg;-1.500274;0;0;0.7468629;104.9912;91.22631;359.7892;43.40244;0.008943591
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_750.jpg;-3.780999;0;0;0.7440351;105.0245;91.25644;359.8035;43.25206;-0.005529791
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_800.jpg;-1.516376;0;0;0.7422378;105.0466;91.27648;359.8124;43.15734;359.9865
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_850.jpg;0;0;0;0.7397883;105.0792;91.30689;359.825;43.12751;359.9892
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_900.jpg;-1.521984;0;0;0.7381071;105.101;91.32705;359.8326;43.1064;359.9893
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_30_951.jpg;-0.637101;0;0;0.7354501;105.1337;91.35696;359.8425;43.02588;359.9832
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_000.jpg;0;0;0;0.7337916;105.1552;91.37702;359.8483;43.01965;359.9858
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_050.jpg;-0.7891012;0;0;0.7313013;105.1874;91.40699;359.8556;43.00867;359.9884
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_100.jpg;-2.997537;0;0;0.7295763;105.2091;91.4266;359.8592;42.93979;359.9809
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_149.jpg;-0.7460963;0;0;0.7269751;105.2414;91.45597;359.8634;42.8489;359.9732
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_199.jpg;0;0;0;0.7253447;105.2627;91.47569;359.8654;42.84194;359.9753
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_250.jpg;-1.51991;0;0;0.7228675;105.2947;91.50504;359.8672;42.80885;359.974
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_300.jpg;-2.349895;0;0;0.7210988;105.3162;91.52428;359.8675;42.73215;359.9656
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_349.jpg;-0.08278319;0;0;0.7186787;105.3481;91.5533;359.867;42.67382;359.9625
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_399.jpg;-0.7370005;0;0;0.7170493;105.3692;91.57267;359.8661;42.66171;359.9634
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_449.jpg;-2.971156;0;0;0.7144783;105.4011;91.6012;359.8638;42.55743;359.9525
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_499.jpg;-2.173358;0;0;0.712618;105.4225;91.61997;359.8616;42.45171;359.9411
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_548.jpg;0;0;0;0.7103363;105.4541;91.64849;359.8582;42.39659;359.9395
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_599.jpg;-1.542035;0;0;0.7087184;105.4751;91.66746;359.8556;42.37468;359.9395
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_649.jpg;-3.773993;0;0;0.7060359;105.5069;91.69527;359.8511;42.23159;359.9246
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_700.jpg;-4.476285;0;0;0.7041347;105.5283;91.71347;359.8477;42.08078;359.9078
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_749.jpg;-2.230668;0;0;0.7018195;105.5602;91.74095;359.8453;41.91188;359.8948
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_799.jpg;-0.02072649;0.09969971;0;0.7002856;105.5807;91.75915;359.8322;41.86944;359.8963
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_849.jpg;0;0.1475619;0;0.7027996;105.6125;91.78767;359.8511;41.87531;359.9073
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_899.jpg;0;0;0;0.6894093;105.6334;91.80636;359.8542;41.87477;359.9148
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_949.jpg;0;0;0;0.7055945;105.6652;91.83486;359.8759;41.87529;359.9266
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_31_999.jpg;0;0.1479778;0;0.6890229;105.6859;91.85341;359.875;41.87641;359.9347
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_049.jpg;0;0.09908003;0;0.7200788;105.7184;91.88261;359.922;41.87933;359.9471
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_100.jpg;0;0;0;0.6942378;105.7395;91.9015;359.9333;41.87931;359.9554
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_149.jpg;0;0;0;0.7093456;105.7716;91.93026;359.9637;41.87924;359.9676
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_200.jpg;0;0.04832519;0;0.707785;105.7925;91.94902;359.9689;41.88016;359.9755
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_249.jpg;0;0.1988156;0;0.7065935;105.8246;91.97781;-0.001931634;41.87563;359.9869
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_300.jpg;0;0.04861406;0;0.7164255;105.8461;91.99706;0.01928216;41.78613;359.9942
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_349.jpg;0;0;0;0.7134139;105.8784;92.02593;0.04893019;41.77242;0.002699001
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_399.jpg;0;0;0;0.7118737;105.8999;92.04504;0.06309242;41.77205;0.007808038
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_448.jpg;0;0.1493913;0;0.7062945;105.9313;92.07313;0.06176067;41.75177;0.0147874
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_500.jpg;0;0.09314628;0;0.7219474;105.9531;92.09261;0.08611099;41.66651;0.01889245
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_550.jpg;0;0;0;0.7166592;105.9855;92.12144;0.1071611;41.6389;0.02273903
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_599.jpg;0;0;0;0.7151384;106.007;92.14053;0.115387;41.6374;0.02444546
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_649.jpg;0;0.1004014;0;0.6985536;106.0386;92.16859;0.1059552;41.63707;0.02636746
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_700.jpg;0;0.2520758;0;0.7125115;106.0603;92.18789;0.1184117;41.63506;0.02725461
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_749.jpg;0;0.1033063;0;0.7151917;106.0932;92.21711;0.1438054;41.61407;0.02800718
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_799.jpg;0;0;0;0.7356379;106.1153;92.23672;0.1621508;41.62329;0.02792634
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_849.jpg;0;0;0;0.722858;106.1477;92.26559;0.1673365;41.62272;0.02746526
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_899.jpg;0;0.1066874;0;0.7067066;106.1689;92.2844;0.1543037;41.62283;0.02686639
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_32_950.jpg;0;0.2546171;0;0.7195469;106.2014;92.31323;0.1525445;41.60191;0.02565899
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_001.jpg;0;0.1077466;0;0.7196913;106.2229;92.3324;0.1486452;41.61393;0.02443764
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_049.jpg;0;0;0;0.7167067;106.2559;92.36165;0.1571428;41.63684;0.02238457
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_100.jpg;-0.7912368;0;0;0.7311863;106.2778;92.38103;0.1581617;41.62599;0.01943035
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_150.jpg;-3.028066;0;0;0.7286885;106.3108;92.40946;0.1508137;41.51763;0.002007602
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_200.jpg;-2.30328;0;0;0.7268648;106.3329;92.42812;0.1406018;41.40762;359.986
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_251.jpg;-0.02346139;0;0;0.7246884;106.3654;92.45641;0.119311;41.34888;359.977
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_301.jpg;0;0;0;0.7231216;106.3869;92.4753;0.1015807;41.34654;359.9753
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_349.jpg;-2.188923;0;0;0.7206898;106.4192;92.50319;0.07066033;41.28175;359.9642
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_400.jpg;-2.91927;0;0;0.7189204;106.4409;92.52144;0.04766785;41.18488;359.9501
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_448.jpg;-0.6921363;0;0;0.7165978;106.4731;92.54896;0.01136729;41.09698;359.9387
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_500.jpg;0;0;0;0.7150257;106.4943;92.56746;359.9865;41.09068;359.9384
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_549.jpg;-1.467056;0;0;0.7126082;106.5262;92.59499;359.9489;41.05937;359.9346
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_598.jpg;-3.701657;0;0;0.7108789;106.5476;92.61293;359.924;40.96933;359.9229
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_649.jpg;-1.450693;0;0;0.7083101;106.5797;92.63983;359.8881;40.8452;359.9097
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_699.jpg;0;0;0;0.706755;106.6009;92.65798;359.8655;40.82323;359.9099
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_748.jpg;0;0;0;0.7043267;106.6324;92.6853;359.8358;40.82199;359.9164
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_798.jpg;-2.234709;0;0;0.7026424;106.6536;92.70329;359.8198;40.78272;359.9167
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_849.jpg;-1.47016;0;0;0.6999336;106.6856;92.73;359.8008;40.6682;359.9128
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_899.jpg;0;0;0;0.6983156;106.7067;92.74799;359.7908;40.64601;359.9189
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_949.jpg;0;0;0;0.6958835;106.7382;92.77505;359.7785;40.64398;359.9314
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_33_999.jpg;-2.264055;0;0;0.6942632;106.7594;92.79283;359.772;40.60315;359.9336
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_049.jpg;-1.572303;0;0;0.6916302;106.7913;92.81924;359.7668;40.48434;359.9324
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_099.jpg;0;0;0;0.690032;106.8123;92.83704;359.7652;40.46013;359.9395
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_149.jpg;0;0;0;0.6876194;106.8437;92.86381;359.765;40.45797;359.9537
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_198.jpg;-2.271844;0;0;0.6860203;106.8647;92.8814;359.7661;40.41738;359.9567
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_249.jpg;-1.489089;0;0;0.6834478;106.8965;92.90747;359.769;40.30182;359.9545
U:\RoboND\RoboND-Rover-Project\IMG\robocam_2018_06_04_11_42_34_299.jpg;0;0;0;0.681907;106.9174;92.92506;359.7721;40.27963;359.9608
